specs/tri/io/fs.t27	type name requires a specifier or qualifier
specs/tri/io/compress.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/graph/graph_dfs.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/graph/graph_bfs.t27	type name requires a specifier or qualifier
specs/tri/graph/bellman_ford.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/graph/dijkstra.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/graph/disjoint_set.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/graph/topological_sort.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/graph/prims_mst.t27	unknown type name 'Edge'
specs/tri/encoding/bson.t27	type name requires a specifier or qualifier
specs/tri/encoding/markup.t27	unknown type name 'MarkdownNode'
specs/tri/encoding/xml.t27	type name requires a specifier or qualifier
specs/tri/encoding/json.t27	unknown type name 'JsonType'
specs/tri/encoding/csv.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/encoding/msgpack.t27	type name requires a specifier or qualifier
specs/tri/encoding/mime.t27	type name requires a specifier or qualifier
specs/tri/encoding/html.t27	type name requires a specifier or qualifier
specs/tri/utils/exit_codes.t27	type name requires a specifier or qualifier
specs/tri/utils/terminal.t27	unknown type name 'TerminalSize'
specs/tri/utils/config.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/utils/logger.t27	type name requires a specifier or qualifier
specs/tri/utils/utf8.t27	unknown type name 'u21'
specs/tri/utils/time.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/utils/template.t27	unknown type name 'TemplatePart'
specs/tri/utils/text.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/utils/args.t27	expected member name or ';' after declaration specifiers
specs/tri/utils/logging.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/utils/random.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/utils/version.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/utils/help.t27	unknown type name 'CommandCategory'
specs/tri/utils/color.t27	type name requires a specifier or qualifier
specs/tri/utils/bytes.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/agent/eternal_monitor.t27	type name requires a specifier or qualifier
specs/tri/agent/swarm_agents.t27	type name requires a specifier or qualifier
specs/tri/agent/autonomous_lifecycle.t27	type name requires a specifier or qualifier
specs/tri/agent/handoff.t27	unknown type name 'UInt32'
specs/tri/agent/faculty_board.t27	type name requires a specifier or qualifier
specs/tri/agent/governance_agent.t27	unknown type name 'StringGOVERNANCEAGENT'
specs/tri/math/matrix.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/math/probability.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/math/polynomial.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/math/constants.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/math/bezier.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/math/statistics.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/search/pattern.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/search/search.t27	unknown type name 'T'
specs/tri/search/knuth_morris_pratt.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/search/rabin_karp.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/search/regex.t27	type name requires a specifier or qualifier
specs/tri/search/boyer_moore.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/search/bloom_filter.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/search/match.t27	unknown type name 'MatchCapture'
specs/tri/search/aho_corasick.t27	type name requires a specifier or qualifier
specs/tri/search/regex_advanced.t27	type name requires a specifier or qualifier
specs/tri/collections/linked_list.t27	unknown type name 'T'
specs/tri/collections/priority_queue.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/collections/circular_buffer.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/collections/lockfree_stack.t27	type name requires a specifier or qualifier
specs/tri/collections/interval.t27	declaration of anonymous union must be a definition
specs/tri/collections/bitvector.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/collections/bitmap.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/collections/namespace.t27	unknown type name 'Enum'; did you mean 'enum'?
specs/tri/collections/deque.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/collections/lru_cache.t27	type name requires a specifier or qualifier
