specs/tri/math/polynomial.t27	0	0
specs/tri/math/math.t27	0	0
specs/tri/math/constants.t27	0	0
specs/tri/math/bezier.t27	0	0
specs/tri/math/statistics.t27	0	0
specs/tri/math/measurement.t27	0	0
specs/tri/search/pattern.t27	0	0
specs/tri/search/search.t27	0	0
specs/tri/search/knuth_morris_pratt.t27	0	0
specs/tri/search/rabin_karp.t27	0	0
specs/tri/search/regex.t27	0	0
specs/tri/search/boyer_moore.t27	0	0
specs/tri/search/bloom_filter.t27	0	0
specs/tri/search/match.t27	0	0
specs/tri/search/aho_corasick.t27	0	0
specs/tri/search/regex_advanced.t27	0	0
specs/tri/collections/array.t27	1	1
specs/tri/collections/option.t27	1	1
specs/tri/collections/map.t27	1	1
specs/tri/collections/linked_list.t27	0	0
specs/tri/collections/lru.t27	1	1
specs/tri/collections/variant.t27	1	1
specs/tri/collections/tuple.t27	1	1
specs/tri/collections/list.t27	1	1
specs/tri/collections/queue.t27	1	1
specs/tri/collections/either.t27	1	1
specs/tri/collections/priority_queue.t27	0	0
specs/tri/collections/result.t27	1	1
specs/tri/collections/circular_buffer.t27	0	0
specs/tri/collections/btree.t27	1	1
specs/tri/collections/lockfree_stack.t27	0	0
specs/tri/collections/interval.t27	0	0
specs/tri/collections/bitset.t27	1	1
specs/tri/collections/ring_buffer.t27	1	1
specs/tri/collections/maybe.t27	1	1
specs/tri/collections/bitvector.t27	0	0
specs/tri/collections/bitmap.t27	0	0
specs/tri/collections/context.t27	0	0
specs/tri/collections/state.t27	1	1
specs/tri/collections/set.t27	1	1
specs/tri/collections/skip_list.t27	1	1
specs/tri/collections/namespace.t27	0	0
specs/tri/collections/deque.t27	0	0
specs/tri/collections/stack.t27	1	1
specs/tri/collections/lru_cache.t27	0	0
